conditionId,eventKey,title,discipline,marketType,triggerHash,signalTimestamp,signalTime,resolutionTimestamp,resolutionSource,gameStartTimestamp,minutesToStart,pregame,outcome,winner,won,triggerPrice,concentration,signalGrossBuyUsdc,signalOutcomeGrossBuyUsdc,signalOutcomeNetBuyUsdc,closedCostBasisUsdc,realizedPnlUsdc,depositLagSeconds,depositUsdc,preSignalMark,preSignalMarkStalenessSeconds,preMomentum60,preMomentum300,preMomentum900,externalFlow60,externalFlow300,externalFlow900,alignedLeaderCount,largestLeaderUsdc,largestLeaderLeadSeconds,onchainDecoded,onchainMakerOrders,onchainUniqueMakers,onchainUniqueSigners,onchainPriceLevels,onchainPriceRangeCents,onchainWeightedPrice,onchainTargetNotionalUsdc,onchainLargestMakerShare,onchainMakerHhi,onchainRestingAgeMedianSeconds,onchainTakerOrderAgeSeconds,onchainMintMakerOrders,onchainComplementaryMakerOrders,onchainMixedSettlement,onchainNotionalReconciliationPct,signalOutcomeTakerBuyUsdc,signalOutcomeMakerBuyUsdc,makerShareBeforeSignal,triggerFillUsdc,triggerFillShare,takerBurst60Usdc,takerBurst300Usdc,takerBurst900Usdc,takerBurst60Share,takerBurst300Share,signalAgeSeconds,takerRampSeconds,makerProbeSeconds,takerBuyFills,makerBuyFills,priorSellUsdc,takerWeightedPrice,takerPriceDrift,executionMark0,executionWait0,markout0,alignedExecutionMark0,alignedExecutionWait0,executionMark1,executionWait1,markout1,alignedExecutionMark1,alignedExecutionWait1,executionMark2,executionWait2,markout2,alignedExecutionMark2,alignedExecutionWait2,executionMark3,executionWait3,markout3,alignedExecutionMark3,alignedExecutionWait3,executionMark5,executionWait5,markout5,alignedExecutionMark5,alignedExecutionWait5,executionMark10,executionWait10,markout10,alignedExecutionMark10,alignedExecutionWait10,executionMark15,executionWait15,markout15,alignedExecutionMark15,alignedExecutionWait15,executionMark20,executionWait20,markout20,alignedExecutionMark20,alignedExecutionWait20,executionMark30,executionWait30,markout30,alignedExecutionMark30,alignedExecutionWait30,executionMark45,executionWait45,markout45,alignedExecutionMark45,alignedExecutionWait45,executionMark60,executionWait60,markout60,alignedExecutionMark60,alignedExecutionWait60,executionMark90,executionWait90,markout90,alignedExecutionMark90,alignedExecutionWait90,executionMark120,executionWait120,markout120,alignedExecutionMark120,alignedExecutionWait120,executionMark180,executionWait180,markout180,alignedExecutionMark180,alignedExecutionWait180,executionMark300,executionWait300,markout300,alignedExecutionMark300,alignedExecutionWait300,markout900
0xe3a8fbf2b785d9005e63041d337fab99f986340d9d04dea1615fce5dc3d71d26,2026-07-16|croatia open damir dzumhur|matteo arnaldi,Croatia Open: Damir Dzumhur vs Matteo Arnaldi,Tennis,match winner,0xa6ddb35925ecb5be4c0c47cfcc0123e67aba32cd8d31d4a9eda8b82694c2f0c7,1784230411,2026-07-16T19:33:31+00:00,1784233799,gammaClosedTime,1784217900.0,-208.51666666666668,0,Matteo Arnaldi,Damir Dzumhur,0,0.5242701232,1.0,38788.47159998988,38788.47159998988,38788.47159998988,243720.81559815002,-243734.5399,66,190398.414308,0.5099999796,4,0.07999997959999994,-0.07000002640000003,-0.11000002040000001,-0.266196158885227,-0.5255049058898666,-0.43542082161092643,1,1056.404298248,42.0,1,27,16,16,3,2.0000000000000018,0.5242701231799949,25768.741599999998,0.5051003344299901,0.3417476031512742,19.365999937057495,6.619999885559082,21,6,1,-1.4117797692890493e-14,38788.47159998988,182116.86616723624,0.8244113429216349,25768.74160098328,0.6643402159983536,25768.74160098328,25768.74160098328,25768.74160098328,0.6643402159983536,0.6643402159983536,3044,3044,3038.0,3,177,0.0,0.5472663879163217,-0.022996264716321657,0.53,0.0,0.005729876800000033,0.545,18.0,0.53000008285,0.0,0.005729959650000005,0.545,17.0,0.5300000373,1.0,0.005729914100000011,0.545,16.0,0.5300000373,0.0,0.005729914100000011,0.545,15.0,0.53,1.0,0.005729876800000033,0.545,13.0,0.5300000002,0.0,0.00572987700000005,0.545,8.0,0.5300000003,0.0,0.005729877100000058,0.545,3.0,0.56500000015,1.0,0.040729876949999966,0.57,1.0,0.5800000000000001,3.0,0.05572987680000008,0.5988203902,6.0,0.63,12.0,0.10572987680000001,,,0.6,43.0,0.07572987679999998,0.599999976,48.0,0.6,13.0,0.07572987679999998,0.599999976,18.0,0.5800000119,4.0,0.05572988869999995,0.5831342259000001,10.0,0.5351344559,0.0,0.010864332699999979,0.54,0.0,0.64,1.0,0.11572987680000002,0.64,1.0,-0.058924770299999985
0x4220a18459ff4cc9a189c305766a4fa4ca291751facacf0954c940e0f2c01918,2026-07-16|julia riera|rome danka kovinic,Rome: Danka Kovinic vs Julia Riera,Tennis,match winner,0x675faf494130181e78a44c11a8feee970a925a4f6522e874aec282e959856a2d,1784231615,2026-07-16T19:53:35+00:00,1784235539,gammaClosedTime,1784223600.0,-133.58333333333334,0,Danka Kovinic,Julia Riera,0,0.5925804353,1.0,49000.05080091263,49000.05080091263,49000.05080091263,137054.84274259998,-137060.8461,1270,190398.414308,0.51,14,-0.08999999999999997,-0.18999999999999995,-0.010000000000000009,0.08109517829844319,-0.4413624656971539,-0.26345238012815053,0,0.0,,1,27,13,13,3,2.000000000000013,0.5925804352889574,48974.5508,0.4525093061190467,0.3017823825302981,14.819999933242798,5.378999948501587,23,4,1,0.0,49000.05080091263,23834.039081,0.32723741203662465,48974.55080091263,0.999479592376269,49000.05080091263,49000.05080091263,49000.05080091263,1.0,1.0,19,19,19.0,2,8,0.0,0.5925305053241547,4.992997584529757e-05,0.6,0.0,0.0074195646999999365,0.55,20.0,0.6,1.0,0.0074195646999999365,0.55,19.0,0.6,0.0,0.0074195646999999365,0.55,18.0,0.6,0.0,0.0074195646999999365,0.55,17.0,0.6,0.0,0.0074195646999999365,0.55,15.0,0.6,1.0,0.0074195646999999365,0.55,10.0,0.5700001159,0.0,-0.02258031940000005,0.55,5.0,0.55,0.0,-0.0425804353,0.55,0.0,0.64,0.0,0.04741956469999997,0.64,0.0,0.698018018,20.0,0.10543758269999992,0.709009009,20.0,0.698018018,5.0,0.10543758269999992,0.709009009,5.0,0.77,11.0,0.17741956469999998,0.77,11.0,0.69,3.0,0.0974195646999999,0.7,5.0,0.5800000047,8.0,-0.012580430600000025,0.67,30.0,0.470000035,0.0,-0.12258040030000006,0.48,6.0,0.1274196502999999
0xf5c66fd82a354ed384f53b3258c23badf7f754abbabd18e07c9e356a6f852b73,2026-07-16|alejandro davidovich fokina|croatia open alex molcan,Croatia Open: Alex Molcan vs Alejandro Davidovich Fokina,Tennis,match winner,0xaf4433add091252655493ca0288557c1fa65db4936ae427810bfff75d47e8987,1784233732,2026-07-16T20:28:52+00:00,1784240414,gammaClosedTime,1784232300.0,-23.866666666666667,0,Alex Molcan,Alex Molcan,1,0.4031574897,1.0,67879.05539395794,67879.05539395794,67879.05539395794,353037.92385828,650666.2645,108,189693.064501,0.39000000420000003,8,-0.009999995799999994,-0.01999999600000002,8.600000045433376e-09,-0.43239427769672,0.22905737284114394,0.37180839848239733,5,28555.372333187042,29.0,1,40,20,20,3,2.0000000000000018,0.4031574897391662,45157.04150000001,0.351283863447963,0.27037709034151025,13.065499901771545,6.729000091552734,38,2,1,1.6112564890203063e-14,67879.05539395794,9319.098868982106,0.1207166020736827,45157.04149561307,0.6652573644923261,45157.04149561307,67879.05539395794,67879.05539395794,0.6652573644923261,1.0,78,78,78.0,2,39,0.0,0.3975452550425226,0.0056122346574774,0.39000000420000003,0.0,-0.013157485499999955,0.4099999991,54.0,0.39000000420000003,0.0,-0.013157485499999955,0.4099999991,53.0,0.380000015,1.0,-0.023157474699999958,0.4099999991,52.0,0.380000015,0.0,-0.023157474699999958,0.4099999991,51.0,0.38,1.0,-0.023157489699999978,0.4099999991,49.0,0.40000004110000004,3.0,-0.0031574485999999458,0.4099999991,44.0,0.4000000694,0.0,-0.003157420299999991,0.4099999991,39.0,0.39000007029999995,2.0,-0.013157419400000037,0.4099999991,34.0,0.4,21.0,-0.00315748969999996,0.4099999991,24.0,0.4,6.0,-0.00315748969999996,0.4099999991,9.0,0.4,3.0,-0.00315748969999996,0.3699999229,34.0,0.4,3.0,-0.00315748969999996,0.3699999229,4.0,0.3736005519,0.0,-0.02955693779999996,0.3736005519,0.0,0.27,7.0,-0.13315748969999996,0.2897154256,10.0,0.2200000016,0.0,-0.1831574881,0.23,21.0,-0.18315746160000002
0xead4f20a84556c6eeffc5a6275ff8fe2a74cfc433a7381c46d2e1091649c71e5,2026-07-17|izan almazan valiente|pozoblanco akira santillan,Pozoblanco: Akira Santillan vs Izan Almazan Valiente,Tennis,match winner,0x64e551159561573c06fd8f76aa74977bb81f3698da835cf6931dd71b2ee4d78a,1784325561,2026-07-17T21:59:21+00:00,1784328367,gammaClosedTime,1784317500.0,-134.35,0,Akira Santillan,Akira Santillan,1,0.91,1.0,49558.5974,49558.5974,49558.5974,59009.50603612,5740.3161,2082,44291.896992,0.9,1,0.09999999999999998,0.07999999800000002,0.040000000000000036,0.46095481109675224,-0.5572848973884001,-0.731580386789646,3,4030.49963316,275.0,1,9,8,8,1,0.0,0.91,24960.5174,0.417993054102316,0.3413014132405699,13.900000095367432,6.565999984741211,9,0,0,0.0,49558.5974,132.84,0.0026732975931181256,24960.5174,0.5036566551417373,49558.5974,49558.5974,49558.5974,1.0,1.0,9,9,9.0,2,4,0.0,0.9050089426033513,0.004991057396648735,0.9,3.0,-0.010000000000000009,0.89999999795,9.0,0.9,2.0,-0.010000000000000009,0.89999999795,8.0,0.9,1.0,-0.010000000000000009,0.89999999795,7.0,0.9,0.0,-0.010000000000000009,0.89999999795,6.0,0.89999999795,4.0,-0.010000002050000067,0.89999999795,4.0,0.8999999977,0.0,-0.010000002299999977,0.8999999977,0.0,0.91,19.0,0.0,0.91,19.0,0.91,14.0,0.0,0.91,14.0,0.91,4.0,0.0,0.91,4.0,0.9100000638,1.0,6.379999994976515e-08,0.93,3.0,0.92,30.0,0.010000000000000009,0.92,30.0,0.92,0.0,0.010000000000000009,0.92,0.0,0.9,16.0,-0.010000000000000009,0.9199999687,48.0,0.9149999722,7.0,0.004999972199999925,0.9199999043,7.0,0.95,9.0,0.039999999999999925,0.9299999988,45.0,0.08899999999999997
0x5a3d9a107c0e19086f4b306b8c7d25417145c21b7849e255534de555bd8d29a6,2026-07-17|alexis galarneau|granby aleksandar vukic,Granby: Aleksandar Vukic vs Alexis Galarneau,Tennis,match winner,0x49978e2468aab4552f9df013c835cabdb3ee84f6dd008feb53cc80a7df86ffc9,1784326882,2026-07-17T22:21:22+00:00,1784334988,gammaClosedTime,1784325600.0,-21.366666666666667,0,Aleksandar Vukic,Aleksandar Vukic,1,0.6172644282,1.0,28795.208001194,28795.208001194,28795.208001194,64857.201262810006,38758.1619,3403,44291.896992,0.594,6,-0.0025000000000000577,-0.04491241094999998,0.09399999999999997,-0.9901490032661895,-0.2711630525401989,-0.45562522914825965,4,22587.45228616981,418.0,1,13,10,10,7,2.0000000000000018,0.6172644281818181,6789.90871,0.6723008798744218,0.5010596275082327,8.671000003814697,5.857000112533569,11,2,1,0.0,28795.208001194,34360.37007667999,0.544059149206297,6789.9087102,0.23579995358666814,10118.3058102,28795.208001194,28795.208001194,0.3513885299866714,1.0,174,174,168.0,4,21,0.0,0.6197893355935159,-0.0025249073935158517,0.5910000100999999,2.0,-0.02626441810000013,0.6089999644,11.0,0.5910000100999999,1.0,-0.02626441810000013,0.6089999644,10.0,0.5910000100999999,0.0,-0.02626441810000013,0.6089999644,9.0,0.5900000401000001,2.0,-0.02726438809999998,0.6089999644,8.0,0.5900000401000001,0.0,-0.02726438809999998,0.6089999644,6.0,0.6089999644,1.0,-0.00826446380000001,0.6089999644,1.0,0.5760000000000001,5.0,-0.04126442819999998,0.55,20.0,0.5760000000000001,0.0,-0.04126442819999998,0.55,15.0,0.5410000017000001,3.0,-0.07626442649999998,0.55,5.0,0.54,2.0,-0.07726442820000001,0.57,8.0,0.571,17.0,-0.046264428200000096,0.571,17.0,0.5516666667,2.0,-0.06559776150000007,0.54581669,5.0,0.5300000129,0.0,-0.08726441530000006,0.52,3.0,0.46271494160000004,0.0,-0.1545494866,0.46271494160000004,0.0,0.40900008930000004,0.0,-0.2082643389,0.41,3.0,-0.18226442820000005
0x0443744d800c28f5bb5eb9f1194e9420d46700768de3cd4e52695a1c924cbd86,2026-07-18|croatia open daniel merida aguilar|damir dzumhur,Croatia Open: Daniel Merida Aguilar vs Damir Dzumhur,Tennis,match winner,0x510f4a6cae1add65ee8e31beae667a2d71561bb862c6ae933318574caf71202a,1784401075,2026-07-18T18:57:55+00:00,1784403658,gammaClosedTime,1784394300.0,-112.91666666666667,0,Daniel Merida Aguilar,Daniel Merida Aguilar,1,0.7456698384,1.0,30558.787789563747,30558.787789563747,30558.787789563747,63503.9839728,20400.6548,84,63775.724674,0.7689999988,8,0.03099999380000007,0.20899999879999998,0.02099999880000003,-0.3487997594489763,0.7372036325649138,-0.31899116956113016,3,5551.1391119688,370.0,1,14,9,9,9,1.6000000000000014,0.7456698384106452,30558.787790000002,0.6273453362005889,0.47340630514077064,4.948499917984009,4.746999979019165,12,2,1,1.1904853137800833e-14,30558.787789563747,0.0,0.0,30558.787789563747,1.0,30558.787789563747,30558.787789563747,30558.787789563747,1.0,1.0,0,0,,1,0,0.0,0.7456698384,0.0,0.7570000004999999,2.0,0.01133016209999993,0.7489999723,21.0,0.7570000004999999,1.0,0.01133016209999993,0.7489999723,20.0,0.7570000004999999,0.0,0.01133016209999993,0.7489999723,19.0,0.7489999723,18.0,0.003330133900000032,0.7489999723,18.0,0.7489999723,16.0,0.003330133900000032,0.7489999723,16.0,0.7489999723,11.0,0.003330133900000032,0.7489999723,11.0,0.7489999723,6.0,0.003330133900000032,0.7489999723,6.0,0.7489999723,1.0,0.003330133900000032,0.7489999723,1.0,0.7550462421,0.0,0.009376403700000036,0.7550462421,0.0,0.773499967,0.0,0.027830128600000004,0.773499967,0.0,0.7939999983,8.0,0.0483301599,0.7939999983,8.0,0.8023482285,27.0,0.056678390099999976,0.8115270492,32.0,0.8115270492,2.0,0.06585721079999995,0.8115270492,2.0,0.8329996472,8.0,0.08732980879999996,0.8329996472,8.0,0.86999999925,0.0,0.12433016085000004,0.86999999925,0.0,0.2533301616
0xaeec5397b4ee2ce20555c0099f0dcf4de4648a2f080c2d10b65ceaff9c26d7a8,2026-07-18|england team to win|france,France vs. England: Team to Win,Soccer,match winner,0xa3e9bc00ab3118408695d0bd3ef7341f57a92a8355639befa780ef9a3fe38933,1784402047,2026-07-18T19:14:07+00:00,1784416755,gammaClosedTime,1784408400.0,105.88333333333334,1,France,England,0,0.68,1.0,82561.0032,82561.0032,82561.0032,145130.0649414,-144861.1184,1056,63775.724674,0.68,8,0.010000000000000009,2.000000165480742e-10,0.009999987499999974,0.7090208140032537,0.5305914168502752,0.29926808352631523,3,16660.109998160002,138.0,1,1,1,1,1,0.0,0.6799999999999999,82561.00319999999,1.0,1.0,72107.72199988365,5.555000066757202,1,0,0,-1.762565214126038e-14,82561.0032,0.0,0.0,82561.0032,1.0,82561.0032,82561.0032,82561.0032,1.0,1.0,0,0,,1,0,0.0,0.68,0.0,0.6700000033,0.0,-0.009999996700000069,0.68,18.0,0.670000009,1.0,-0.009999991000000041,0.68,17.0,0.670000009,0.0,-0.009999991000000041,0.68,16.0,0.6699999999999999,11.0,-0.01000000000000012,0.68,15.0,0.6699999999999999,9.0,-0.01000000000000012,0.68,13.0,0.6699999999999999,4.0,-0.01000000000000012,0.68,8.0,0.6699999999999999,0.0,-0.01000000000000012,0.68,3.0,0.6799999728,3.0,-2.7200000030092042e-08,0.6799999728,3.0,0.6700000114,9.0,-0.009999988600000065,0.6799999971,17.0,0.6799999971,2.0,-2.900000017902471e-09,0.6799999971,2.0,0.6700000078,2.0,-0.00999999220000003,0.6799999946,8.0,0.6700000215999999,2.0,-0.009999978400000109,0.6799999962,5.0,0.68,0.0,0.0,0.68,0.0,0.6700000056,5.0,-0.0099999944000001,0.68,30.0,0.6799999999,9.0,-1.000000082740371e-10,0.6799999999,9.0,-1.1102230246251565e-16
0x4b045e092c3166aa29d4864c11dffe7e316daafdac5677f11aa5cd16065fd042,2026-07-19|argentina team to advance|spain,Spain vs. Argentina: Team to Advance,Soccer,team to advance,0x780c52697a66b4837c6d135dd680fc72d345794ae85b57981e9aca2ebbae5cf8,1784410467,2026-07-18T21:34:27+00:00,1784500080,gammaClosedTime,1784487600.0,1285.55,1,Spain,Spain,1,0.5975,1.0,81239.511725,81239.511725,81239.511725,83236.800245,-4662.6264,20,83244.37206,0.5950000025,143,0.0,-1.9000000461844024e-09,2.4999999848063226e-09,,-0.8119051377061421,-0.8834067302600992,0,0.0,,1,17,12,12,1,1.1102230246251565e-14,0.5974999999999999,81239.51172499999,0.661909535867536,0.5121458942648335,16064.994999885559,5.21399998664856,15,2,1,-1.7912361755232904e-14,81239.511725,0.0,0.0,81239.511725,1.0,81239.511725,81239.511725,81239.511725,1.0,1.0,0,0,,1,0,0.0,0.5975,0.0,0.5950000417,1.0,-0.002499958300000049,,,0.5950000417,0.0,-0.002499958300000049,,,0.5950000696,17.0,-0.002499930400000072,,,0.5950000696,16.0,-0.002499930400000072,,,0.5950000696,14.0,-0.002499930400000072,,,0.5950000696,9.0,-0.002499930400000072,,,0.5950000696,4.0,-0.002499930400000072,,,0.5950000156999999,35.0,-0.002499984300000091,,,0.5950000156999999,25.0,-0.002499984300000091,,,0.5950000156999999,10.0,-0.002499984300000091,,,0.5950000286,54.0,-0.002499971400000023,,,0.5950000286,24.0,-0.002499971400000023,,,0.5950000093000001,24.0,-0.0024999906999999544,0.5974999998,42.0,0.5950000007,30.0,-0.0024999993,,,0.5974999997,6.0,-3.000000248221113e-10,0.5974999997,6.0,-0.0024999980000001143
0x7976b8dbacf9077eb1453a62bcefd6ab2df199acd28aad276ff0d920d6992892,0x7976b8dbacf9077eb1453a62bcefd6ab2df199acd28aad276ff0d920d6992892,Will Spain win the 2026 FIFA World Cup?,Soccer,outright,0xd73c0370a89e7119945d566cb0aef938ff8a928276d92182c1735d91449e7d73,1784413443,2026-07-18T22:24:03+00:00,1784510068,gammaClosedTime,,,0,Yes,Yes,1,0.591,1.0,62348.35466999999,62348.35466999999,62348.35466999999,517567.19200800004,199767.817,12,63911.088534,0.59,29,-0.000999895400000006,0.0,0.0,-1.0,-0.6561792486581005,-0.05134669343805642,1,2999.99999883,597.0,1,15,14,14,1,1.1102230246251565e-14,0.591,62348.35466999999,0.32636231938596566,0.18400375656873566,10083.917000055313,6.355000019073486,4,11,1,-1.1669847027550159e-14,62348.35466999999,0.0,0.0,62348.35466999999,1.0,62348.35466999999,62348.35466999999,62348.35466999999,1.0,1.0,0,0,,1,0,0.0,0.591,0.0,0.59,6.0,-0.0010000000000000009,,,0.59,5.0,-0.0010000000000000009,,,0.59,4.0,-0.0010000000000000009,,,0.59,3.0,-0.0010000000000000009,0.5909999973,60.0,0.59,1.0,-0.0010000000000000009,0.5909999973,58.0,0.5909999973,53.0,-2.7000000013543968e-09,0.5909999973,53.0,0.5909999973,48.0,-2.7000000013543968e-09,0.5909999973,48.0,0.5909999973,43.0,-2.7000000013543968e-09,0.5909999973,43.0,0.5909999973,33.0,-2.7000000013543968e-09,0.5909999973,33.0,0.5909999973,18.0,-2.7000000013543968e-09,0.5909999973,18.0,0.5909999973,3.0,-2.7000000013543968e-09,0.5909999973,3.0,0.59,9.0,-0.0010000000000000009,0.591,10.0,0.5909999994,51.0,-5.999999386219201e-10,0.5909999994,51.0,0.59,22.0,-0.0010000000000000009,,,0.5900000046,10.0,-0.0009999953999999533,,,-6.519999995457937e-08
0x6bc127390c4644267ced3fbf129d19ac2eef532bda2fe21dae841b6c11ea8f59,2026-07-19|betboom team|parivision,Dota 2: BetBoom Team vs PARIVISION (BO5) - Esports World Cup Playoffs,Dota 2,series winner,0xfb860f638140b91f64d8e4dc928209feba12bf9d863c6e1cdd5939225f2441bd,1784478337,2026-07-19T16:25:37+00:00,1784493900,gammaClosedTime,1784468400.0,-165.61666666666667,0,BetBoom Team,PARIVISION,0,0.4,1.0,33740.09480003854,33740.09480003854,33740.09480003854,200190.4441248,-200203.4305,61581,31976.342996,0.3900000214,53,-0.009999978600000015,0.03000002140000002,0.029626799999999953,-1.0,-0.9915042969587062,-0.9731271003210854,0,0.0,,1,6,4,4,1,0.0,0.39999999999999997,11600.3,0.6990584726257081,0.5383653845087318,241.551500082016,4.267999887466431,6,0,0,0.0,33740.09480003854,145096.7942410939,0.8113359330899659,11600.300000000001,0.3438134975242201,11600.300000000001,30709.100600179903,30709.100600179903,0.3438134975242201,0.9101663994182028,6916,6916,6915.0,8,132,0.0,0.3833179540789851,0.01668204592101491,0.39000006229999995,3.0,-0.009999937700000072,,,0.39000006229999995,2.0,-0.009999937700000072,,,0.39000006229999995,1.0,-0.009999937700000072,,,0.39000006229999995,0.0,-0.009999937700000072,0.4,60.0,0.3900000549,7.0,-0.009999945100000018,0.4,58.0,0.3900000549,2.0,-0.009999945100000018,0.4,53.0,0.39,15.0,-0.010000000000000009,0.4,48.0,0.39,10.0,-0.010000000000000009,0.4,43.0,0.39,0.0,-0.010000000000000009,0.4,33.0,0.4,18.0,0.0,0.4,18.0,0.4,3.0,0.0,0.4,3.0,,,,,,,,,,,0.39,9.0,-0.010000000000000009,,,0.38,11.0,-0.020000000000000018,0.39,27.0,-0.020000025800000043
0x0c4cd2055d6ea89354ffddc55d6dbcef9355748112ea952fc925f3db6a5c457f,0x0c4cd2055d6ea89354ffddc55d6dbcef9355748112ea952fc925f3db6a5c457f,Will Argentina win the 2026 FIFA World Cup?,Soccer,outright,0xab83c66a12f56877dedb04c558da4075512c729d6cc52b09fe4179daa71deb66,1784484877,2026-07-19T18:14:37+00:00,1784510683,gammaClosedTime,,,0,No,No,1,0.588,1.0,100623.02291999999,100623.02291999999,100623.02291999999,261834.61823638,176610.4489,30,250008.945425,0.5870000331,5,-0.0004999703999999383,2.914999996939116e-08,-2.099999996119095e-08,-0.23272574985133568,0.608823695065796,0.2486870666319131,7,16487.9999991,256.0,1,7,7,7,1,1.1102230246251565e-14,0.588,100623.02292,0.6006722235730663,0.45698813302171754,212.99699997901917,4.944000005722046,5,2,1,0.0,100623.02291999999,0.0,0.0,100623.02291999999,1.0,100623.02291999999,100623.02291999999,100623.02291999999,1.0,1.0,0,0,,1,0,0.0,0.588,0.0,0.587,0.0,-0.0010000000000000009,0.589,11.0,0.5880000339,10.0,3.3900000029341015e-08,0.589,10.0,0.5880000339,9.0,3.3900000029341015e-08,0.589,9.0,0.5880000339,8.0,3.3900000029341015e-08,0.589,8.0,0.5880000339,6.0,3.3900000029341015e-08,0.589,6.0,0.5880000339,1.0,3.3900000029341015e-08,0.589,1.0,0.5890000040000001,0.0,0.0010000040000001098,0.589999941,12.0,0.5890000935499999,3.0,0.0010000935499999697,0.589999941,7.0,0.5890000057,0.0,0.0010000057000000284,0.5900000000000001,11.0,0.5900000711,2.0,0.0020000711000000004,0.5900000000000001,11.0,0.5890001169,5.0,0.0010001169000000143,0.5900000000000001,14.0,0.5890000013000001,0.0,0.0010000013000001085,0.5900000000000001,21.0,0.5890000065000001,0.0,0.0010000065000000946,0.5900000000000001,24.0,0.58900001405,0.0,0.0010000140500000532,0.5900000000000001,6.0,0.5890000228000001,3.0,0.001000022800000111,0.5899999838,11.0,-0.0009999989999999181
0x9f564d4d2bb96df6e0da2f61e969a46d98ab027e85509ab59d51417bcb6ccd2f,2026-07-19|detroit tigers|los angeles angels,Detroit Tigers vs. Los Angeles Angels,MLB,match winner,0x47759deed51905711070cdd6d4d0ac7ef09d7a16d7a9ade207724c733fdedda0,1784499997,2026-07-19T22:26:37+00:00,1784502780,gammaClosedTime,1784491620.0,-139.61666666666667,0,Los Angeles Angels,Los Angeles Angels,1,0.87,1.0,39649.8498,39649.8498,39649.8498,124864.52538610001,17167.9845,15042,4822.776312,0.86,23,-0.009999999699999984,-0.020000000000000018,0.040000068300000025,-0.06151187790766766,-0.5054383818700781,0.0338110386602504,1,1113.426,687.0,1,25,17,17,1,1.1102230246251565e-14,0.87,39649.849799999996,0.8950209919836822,0.80376156040731,9.2739999294281,4.960000038146973,23,2,1,-1.835053007989812e-14,39649.8498,7.83,0.00019743968985296007,39649.8498,1.0,39649.8498,39649.8498,39649.8498,1.0,1.0,0,0,0.0,1,1,0.0,0.8700000000000001,-1.1102230246251565e-16,0.87,0.0,0.0,0.88,2.0,0.88,1.0,0.010000000000000009,0.88,1.0,0.88,0.0,0.010000000000000009,0.88,0.0,0.8700000324,0.0,3.240000001625276e-08,0.8799999999,59.0,0.87,4.0,0.0,0.8799999999,57.0,0.87,1.0,0.0,0.8799999999,52.0,0.8700000712,0.0,7.120000000693238e-08,0.8799999999,47.0,0.86,1.0,-0.010000000000000009,0.8799999999,42.0,0.8799999999,32.0,0.0099999999,0.8799999999,32.0,0.8799999999,17.0,0.0099999999,0.8799999999,17.0,0.8799999999,2.0,0.0099999999,0.8799999999,2.0,0.87,35.0,0.0,0.88,41.0,0.87,5.0,0.0,0.88,11.0,0.89,11.0,0.020000000000000018,0.91,41.0,0.8699999913,2.0,-8.69999994268511e-09,0.8699999913,2.0,0.06999999999999995
0xe1d8c9f6eac493fb6007c955985d77b7cc2e5cccba2d0e9d2ba82b5fe238516f,2026-07-19|connecticut sun|phoenix mercury,Connecticut Sun vs. Phoenix Mercury,Basketball,match winner,0x16658f45cb8c2db7ee0e8ec704e92b3ab75df8d2cfd9263eddc7e7befb618b2f,1784509032,2026-07-20T00:57:12+00:00,1784511390,gammaClosedTime,1784502000.0,-117.2,0,Phoenix Mercury,Phoenix Mercury,1,0.91,1.0,25630.210096618302,25630.210096618302,25630.210096618302,58250.59861404,5533.9982,24077,4822.776312,0.905,1,0.08500000620000003,0.11499997400000006,0.16500000000000004,-0.2810782389751531,-0.8489497023353628,-0.4425134031061353,1,10229.423850100002,473.0,1,8,7,7,1,0.0,0.91,1836.4346,0.6605353656481967,0.48006097508598367,6.296499967575073,7.299999952316284,5,3,1,0.0,25630.210096618302,7484.616333034027,0.2260200985481236,1836.4346,0.07165117231100274,1836.4346,25630.210096618302,25630.210096618302,0.07165117231100274,1.0,242,242,240.0,3,6,0.0,0.8531588142028391,0.05684118579716091,0.91,0.0,0.0,0.92,4.0,0.92,3.0,0.010000000000000009,0.92,3.0,0.92,2.0,0.010000000000000009,0.92,2.0,0.92,1.0,0.010000000000000009,0.92,1.0,0.92,2.0,0.010000000000000009,0.92,2.0,0.92,9.0,0.010000000000000009,0.92,9.0,0.92,4.0,0.010000000000000009,0.92,4.0,0.92,7.0,0.010000000000000009,0.92,7.0,0.93999998395,0.0,0.02999998394999992,0.93999998395,0.0,0.9299998159,1.0,0.019999815899999995,0.9299998159,1.0,0.95,6.0,0.039999999999999925,0.94999998575,15.0,0.9299999888,7.0,0.01999998879999998,0.9299999888,7.0,0.95472521435,0.0,0.04472521434999999,0.95472521435,0.0,0.97,1.0,0.05999999999999994,0.98,7.0,0.982,12.0,0.07199999999999995,0.99,18.0,0.08899999999999997
